participant_id,stage,model_index,model_type,vis_index,visualization,trial_index,scenario_id,scenario_vis_type,difficulty,true_route,ai_route,ai_was_correct,user_route,followed_ai,chose_true_optimal,trial_duration_sec,questionnaire_duration_sec,q_confidence,q_mental_workload,q_sa1_answer,q_sa1_correct_answer,q_sa1_is_correct,q_sa2_answer,q_sa2_correct_answer,q_sa2_is_correct,nasa_mental_demand,nasa_time_demand,nasa_performance,nasa_effort,nasa_frustration,model_trust1,model_trust2,model_trust3,model_trust4,model_trust5,model_trust6,model_trust7,model_trust8,model_trust9,model_trust10,model_trust11,model_trust12,model_preference,vis_rank_stacked_bars,vis_rank_radar,vis_rank_heatmap,vis_help_element_option,demo_age,demo_gender,demo_native_language,demo_education,demo_field,demo_navigation_use,demo_tech_skill,demo_viz_literacy
P003,experiment,0,OPT,0,heatmap,3,SCN_006_H,heatmap,hard,Route_C,Route_C,True,Route_C,True,True,32.54,20.04,4,6,dont_know,Route_A | Route_C,False,dont_know,Route_A | Route_B,False,2,-2,0,0,0,5,3,2,5,2,4,4,4,4,3,3,3,model_A_M0,2,3,1,ג,55,female,Hebrew,master,מדעי החברה / חינוך / פסיכולוגיה,6,4,2
P003,experiment,0,OPT,0,heatmap,4,SCN_007_H,heatmap,easy,Route_B,Route_C,False,Route_B,False,True,31.51,26.96,7,1,dont_know,Route_C,False,Route_B,Route_B | Route_C,True,2,-2,0,0,0,5,3,2,5,2,4,4,4,4,3,3,3,model_A_M0,2,3,1,ג,55,female,Hebrew,master,מדעי החברה / חינוך / פסיכולוגיה,6,4,2
P003,experiment,0,OPT,1,stacked_bars,0,SCN_024_S,stacked_bars,hard,Route_C,Route_C,True,Route_B,False,False,61.24,30.79,3,2,Route_B,Route_B,True,dont_know,Route_A | Route_B,False,-4,-4,-2,-3,-2,5,3,2,5,2,4,4,4,4,3,3,3,model_A_M0,2,3,1,ג,55,female,Hebrew,master,מדעי החברה / חינוך / פסיכולוגיה,6,4,2
P003,experiment,0,OPT,1,stacked_bars,1,SCN_027_S,stacked_bars,easy,Route_C,Route_C,True,Route_B,False,False,22.33,24.98,7,3,dont_know,Route_C,False,dont_know,Route_B,False,-4,-4,-2,-3,-2,5,3,2,5,2,4,4,4,4,3,3,3,model_A_M0,2,3,1,ג,55,female,Hebrew,master,מדעי החברה / חינוך / פסיכולוגיה,6,4,2
P003,experiment,0,OPT,1,stacked_bars,2,SCN_026_S,stacked_bars,hard,Route_B,Route_B,True,Route_C,False,False,71.49,22.77,-1,5,dont_know,Route_B,False,Route_C,Route_C,True,-4,-4,-2,-3,-2,5,3,2,5,2,4,4,4,4,3,3,3,model_A_M0,2,3,1,ג,55,female,Hebrew,master,מדעי החברה / חינוך / פסיכולוגיה,6,4,2
P003,experiment,0,OPT,1,stacked_bars,3,SCN_030_S,stacked_bars,easy,Route_C,Route_A,False,Route_A,True,False,35.81,18.24,1,2,dont_know,Route_B | Route_C,False,dont_know,Route_B | Route_C,False,-4,-4,-2,-3,-2,5,3,2,5,2,4,4,4,4,3,3,3,model_A_M0,2,3,1,ג,55,female,Hebrew,master,מדעי החברה / חינוך / פסיכולוגיה,6,4,2
P003,experiment,0,OPT,1,stacked_bars,4,SCN_028_S,stacked_bars,hard,Route_A,Route_A,True,Route_C,False,False,51.82,28.48,-3,5,dont_know,Route_A | Route_C,False,dont_know,Route_A,False,-4,-4,-2,-3,-2,5,3,2,5,2,4,4,4,4,3,3,3,model_A_M0,2,3,1,ג,55,female,Hebrew,master,מדעי החברה / חינוך / פסיכולוגיה,6,4,2
P003,experiment,0,OPT,2,radar,0,SCN_014_R,radar,easy,Route_A,Route_A,True,Route_A,True,True,20.01,20.91,8,0,dont_know,Route_B,False,Route_A,Route_A,True,-4,-4,0,-4,-2,5,3,2,5,2,4,4,4,4,3,3,3,model_A_M0,2,3,1,ג,55,female,Hebrew,master,מדעי החברה / חינוך / פסיכולוגיה,6,4,2
P003,experiment,0,OPT,2,radar,1,SCN_016_R,radar,hard,Route_B,Route_B,True,Route_B,True,True,43.21,28.99,1,3,dont_know,Route_B | Route_C,False,dont_know,Route_A,False,-4,-4,0,-4,-2,5,3,2,5,2,4,4,4,4,3,3,3,model_A_M0,2,3,1,ג,55,female,Hebrew,master,מדעי החברה / חינוך / פסיכולוגיה,6,4,2
P003,experiment,0,OPT,2,radar,2,SCN_025_R,radar,easy,Route_A,Route_A,True,Route_C,False,False,24.56,12.62,5,0,dont_know,Route_C,False,dont_know,Route_C,False,-4,-4,0,-4,-2,5,3,2,5,2,4,4,4,4,3,3,3,model_A_M0,2,3,1,ג,55,female,Hebrew,master,מדעי החברה / חינוך / פסיכולוגיה,6,4,2
P003,experiment,0,OPT,2,radar,3,SCN_012_R,radar,hard,Route_B,Route_B,True,Route_B,True,True,34.15,17.41,4,1,Route_B,Route_A | Route_B,True,dont_know,Route_A,False,-4,-4,0,-4,-2,5,3,2,5,2,4,4,4,4,3,3,3,model_A_M0,2,3,1,ג,55,female,Hebrew,master,מדעי החברה / חינוך / פסיכולוגיה,6,4,2
P003,experiment,0,OPT,2,radar,4,SCN_017_R,radar,easy,Route_B,Route_A,False,Route_C,False,False,43.49,13.9,2,2,dont_know,Route_A,False,dont_know,Route_A | Route_B,False,-4,-4,0,-4,-2,5,3,2,5,2,4,4,4,4,3,3,3,model_A_M0,2,3,1,ג,55,female,Hebrew,master,מדעי החברה / חינוך / פסיכולוגיה,6,4,2
P003,experiment,1,SUB,0,stacked_bars,0,SCN_023_S,stacked_bars,easy,Route_B,Route_B,True,Route_C,False,False,44.54,15.1,3,3,dont_know,Route_B,False,dont_know,Route_C,False,-2,-2,0,-2,0,6,5,5,5,5,3,3,4,3,3,3,2,model_A_M0,2,3,1,ג,55,female,Hebrew,master,מדעי החברה / חינוך / פסיכולוגיה,6,4,2
P003,experiment,1,SUB,0,stacked_bars,1,SCN_022_S,stacked_bars,hard,Route_A,Route_B,False,Route_A,False,True,74.56,15.73,3,3,dont_know,Route_A,False,dont_know,Route_A,False,-2,-2,0,-2,0,6,5,5,5,5,3,3,4,3,3,3,2,model_A_M0,2,3,1,ג,55,female,Hebrew,master,מדעי החברה / חינוך / פסיכולוגיה,6,4,2
P003,experiment,1,SUB,0,stacked_bars,2,SCN_021_S,stacked_bars,easy,Route_C,Route_B,False,Route_B,True,False,36.49,13.77,2,1,Route_B,Route_B,True,dont_know,Route_A,False,-2,-2,0,-2,0,6,5,5,5,5,3,3,4,3,3,3,2,model_A_M0,2,3,1,ג,55,female,Hebrew,master,מדעי החברה / חינוך / פסיכולוגיה,6,4,2
P003,experiment,1,SUB,0,stacked_bars,3,SCN_029_S,stacked_bars,hard,Route_B,Route_B,True,Route_A,False,False,32.65,19.26,4,2,dont_know,Route_A | Route_C,False,Route_C,Route_C,True,-2,-2,0,-2,0,6,5,5,5,5,3,3,4,3,3,3,2,model_A_M0,2,3,1,ג,55,female,Hebrew,master,מדעי החברה / חינוך / פסיכולוגיה,6,4,2
P003,experiment,1,SUB,1,radar,0,SCN_019_R,radar,easy,Route_A,Route_A,True,Route_C,False,False,52.09,14.88,3,2,dont_know,Route_C,False,Route_C,Route_B | Route_C,True,-2,-3,0,-3,-1,6,5,5,5,5,3,3,4,3,3,3,2,model_A_M0,2,3,1,ג,55,female,Hebrew,master,מדעי החברה / חינוך / פסיכולוגיה,6,4,2
P003,experiment,1,SUB,1,radar,1,SCN_020_R,radar,hard,Route_B,Route_C,False,Route_C,True,False,28.92,20.38,4,0,dont_know,Route_C,False,Route_C,Route_C,True,-2,-3,0,-3,-1,6,5,5,5,5,3,3,4,3,3,3,2,model_A_M0,2,3,1,ג,55,female,Hebrew,master,מדעי החברה / חינוך / פסיכולוגיה,6,4,2
P003,experiment,1,SUB,1,radar,2,SCN_015_R,radar,easy,Route_C,Route_B,False,Route_C,False,True,44.37,14.76,5,2,dont_know,Route_B,False,dont_know,Route_B,False,-2,-3,0,-3,-1,6,5,5,5,5,3,3,4,3,3,3,2,model_A_M0,2,3,1,ג,55,female,Hebrew,master,מדעי החברה / חינוך / פסיכולוגיה,6,4,2
P003,experiment,1,SUB,1,radar,3,SCN_018_R,radar,hard,Route_C,Route_C,True,Route_A,False,False,70.04,13.4,5,4,dont_know,Route_C,False,dont_know,Route_B,False,-2,-3,0,-3,-1,6,5,5,5,5,3,3,4,3,3,3,2,model_A_M0,2,3,1,ג,55,female,Hebrew,master,מדעי החברה / חינוך / פסיכולוגיה,6,4,2
P003,experiment,1,SUB,2,heatmap,0,SCN_005_H,heatmap,easy,Route_C,Route_C,True,Route_C,True,True,39.81,14.58,5,1,dont_know,Route_A,False,dont_know,Route_B,False,-3,-3,0,-2,0,6,5,5,5,5,3,3,4,3,3,3,2,model_A_M0,2,3,1,ג,55,female,Hebrew,master,מדעי החברה / חינוך / פסיכולוגיה,6,4,2
P003,experiment,1,SUB,2,heatmap,1,SCN_010_H,heatmap,hard,Route_C,Route_C,True,Route_C,True,True,40.09,16.74,4,1,dont_know,Route_B,False,dont_know,Route_A | Route_B,False,-3,-3,0,-2,0,6,5,5,5,5,3,3,4,3,3,3,2,model_A_M0,2,3,1,ג,55,female,Hebrew,master,מדעי החברה / חינוך / פסיכולוגיה,6,4,2
P003,experiment,1,SUB,2,heatmap,2,SCN_011_H,heatmap,easy,Route_B,Route_A,False,Route_B,False,True,39.05,12.4,6,1,dont_know,Route_A,False,dont_know,Route_B,False,-3,-3,0,-2,0,6,5,5,5,5,3,3,4,3,3,3,2,model_A_M0,2,3,1,ג,55,female,Hebrew,master,מדעי החברה / חינוך / פסיכולוגיה,6,4,2
P003,experiment,1,SUB,2,heatmap,3,SCN_013_H,heatmap,hard,Route_B,Route_C,False,Route_B,False,True,41.37,18.58,4,3,Route_B,Route_B,True,dont_know,Route_B | Route_C,False,-3,-3,0,-2,0,6,5,5,5,5,3,3,4,3,3,3,2,model_A_M0,2,3,1,ג,55,female,Hebrew,master,מדעי החברה / חינוך / פסיכולוגיה,6,4,2
P004,practice,,,,,0,SCN_001_S,stacked_bars,easy,Route_A,Route_A,True,Route_A,True,True,37.88,65.93,10,-8,dont_know,Route_C,False,dont_know,Route_A,False,,,,,,,,,,,,,,,,,,model_B_M1,2,3,1,ג,31,male,Arabic,bachelor,מדעי המחשב / הנדסה / דאטה,6,7,7
P004,practice,,,,,1,SCN_031_S,stacked_bars,easy,Route_A,Route_A,True,Route_B,False,False,34.04,39.25,10,-7,Route_A,Route_A | Route_B,True,Route_C,Route_B,False,,,,,,,,,,,,,,,,,,model_B_M1,2,3,1,ג,31,male,Arabic,bachelor,מדעי המחשב / הנדסה / דאטה,6,7,7
P004,practice,,,,,2,SCN_002_R,radar,easy,Route_A,Route_A,True,Route_B,False,False,50.73,35.34,10,-8,Route_B,Route_C,False,Route_A,Route_B,False,,,,,,,,,,,,,,,,,,model_B_M1,2,3,1,ג,31,male,Arabic,bachelor,מדעי המחשב / הנדסה / דאטה,6,7,7
P004,practice,,,,,3,SCN_032_R,radar,easy,Route_B,Route_B,True,Route_A,False,False,57.75,30.18,10,-7,Route_A,Route_A,True,Route_B,Route_C,False,,,,,,,,,,,,,,,,,,model_B_M1,2,3,1,ג,31,male,Arabic,bachelor,מדעי המחשב / הנדסה / דאטה,6,7,7
P004,practice,,,,,4,SCN_003_H,heatmap,easy,Route_B,Route_B,True,Route_B,True,True,52.69,37.16,10,-9,Route_C,Route_B,False,Route_A,Route_A,True,,,,,,,,,,,,,,,,,,model_B_M1,2,3,1,ג,31,male,Arabic,bachelor,מדעי המחשב / הנדסה / דאטה,6,7,7
P004,practice,,,,,5,SCN_033_H,heatmap,easy,Route_C,Route_C,True,Route_B,False,False,55.14,29.13,10,-9,Route_A,Route_B,False,Route_C,Route_A,False,,,,,,,,,,,,,,,,,,model_B_M1,2,3,1,ג,31,male,Arabic,bachelor,מדעי המחשב / הנדסה / דאטה,6,7,7
P004,experiment,0,SUB,0,radar,0,SCN_019_R,radar,easy,Route_A,Route_A,True,Route_C,False,False,70.86,27.2,10,-9,Route_C,Route_C,True,Route_C,Route_B | Route_C,True,-9,5,5,5,2,7,4,7,7,7,1,1,1,1,1,1,1,model_B_M1,2,3,1,ג,31,male,Arabic,bachelor,מדעי המחשב / הנדסה / דאטה,6,7,7
P004,experiment,0,SUB,0,radar,1,SCN_020_R,radar,hard,Route_B,Route_B,True,Route_C,False,False,52.5,31.26,10,-9,Route_C,Route_C,True,Route_C,Route_C,True,-9,5,5,5,2,7,4,7,7,7,1,1,1,1,1,1,1,model_B_M1,2,3,1,ג,31,male,Arabic,bachelor,מדעי המחשב / הנדסה / דאטה,6,7,7
P004,experiment,0,SUB,0,radar,2,SCN_015_R,radar,easy,Route_C,Route_B,False,Route_C,False,True,60.45,34.36,10,-9,Route_C,Route_B,False,Route_B,Route_B,True,-9,5,5,5,2,7,4,7,7,7,1,1,1,1,1,1,1,model_B_M1,2,3,1,ג,31,male,Arabic,bachelor,מדעי המחשב / הנדסה / דאטה,6,7,7
P004,experiment,0,SUB,0,radar,3,SCN_018_R,radar,hard,Route_C,Route_A,False,Route_A,True,False,54.3,22.25,10,-9,Route_B,Route_C,False,Route_A,Route_B,False,-9,5,5,5,2,7,4,7,7,7,1,1,1,1,1,1,1,model_B_M1,2,3,1,ג,31,male,Arabic,bachelor,מדעי המחשב / הנדסה / דאטה,6,7,7
P004,experiment,0,SUB,1,heatmap,0,SCN_011_H,heatmap,easy,Route_B,Route_B,True,Route_C,False,False,55.93,29.6,10,-9,Route_B,Route_A,False,Route_B,Route_B,True,-8,5,7,-3,-3,7,4,7,7,7,1,1,1,1,1,1,1,model_B_M1,2,3,1,ג,31,male,Arabic,bachelor,מדעי המחשב / הנדסה / דאטה,6,7,7
P004,experiment,0,SUB,1,heatmap,1,SCN_010_H,heatmap,hard,Route_C,Route_C,True,Route_A,False,False,72.0,38.85,10,-7,Route_C,Route_B,False,Route_B,Route_A | Route_B,True,-8,5,7,-3,-3,7,4,7,7,7,1,1,1,1,1,1,1,model_B_M1,2,3,1,ג,31,male,Arabic,bachelor,מדעי המחשב / הנדסה / דאטה,6,7,7
P004,experiment,0,SUB,1,heatmap,2,SCN_005_H,heatmap,easy,Route_C,Route_B,False,Route_C,False,True,86.39,32.89,10,-8,Route_A,Route_A,True,Route_C,Route_B,False,-8,5,7,-3,-3,7,4,7,7,7,1,1,1,1,1,1,1,model_B_M1,2,3,1,ג,31,male,Arabic,bachelor,מדעי המחשב / הנדסה / דאטה,6,7,7
P004,experiment,0,SUB,1,heatmap,3,SCN_013_H,heatmap,hard,Route_B,Route_C,False,Route_B,False,True,64.82,40.78,10,-7,Route_A,Route_B,False,Route_A,Route_B | Route_C,False,-8,5,7,-3,-3,7,4,7,7,7,1,1,1,1,1,1,1,model_B_M1,2,3,1,ג,31,male,Arabic,bachelor,מדעי המחשב / הנדסה / דאטה,6,7,7
P004,experiment,0,SUB,2,stacked_bars,0,SCN_023_S,stacked_bars,easy,Route_B,Route_A,False,Route_C,False,False,86.42,41.55,10,-8,Route_B,Route_B,True,Route_C,Route_C,True,8,-5,8,-6,-1,7,4,7,7,7,1,1,1,1,1,1,1,model_B_M1,2,3,1,ג,31,male,Arabic,bachelor,מדעי המחשב / הנדסה / דאטה,6,7,7
P004,experiment,0,SUB,2,stacked_bars,1,SCN_022_S,stacked_bars,hard,Route_A,Route_B,False,Route_A,False,True,48.72,22.78,10,-6,Route_A,Route_A,True,Route_B,Route_A,False,8,-5,8,-6,-1,7,4,7,7,7,1,1,1,1,1,1,1,model_B_M1,2,3,1,ג,31,male,Arabic,bachelor,מדעי המחשב / הנדסה / דאטה,6,7,7
P004,experiment,0,SUB,2,stacked_bars,2,SCN_021_S,stacked_bars,easy,Route_C,Route_C,True,Route_B,False,False,46.46,25.33,10,-9,Route_B,Route_B,True,Route_C,Route_A,False,8,-5,8,-6,-1,7,4,7,7,7,1,1,1,1,1,1,1,model_B_M1,2,3,1,ג,31,male,Arabic,bachelor,מדעי המחשב / הנדסה / דאטה,6,7,7
P004,experiment,0,SUB,2,stacked_bars,3,SCN_029_S,stacked_bars,hard,Route_B,Route_B,True,Route_A,False,False,39.41,26.69,10,-7,Route_C,Route_A | Route_C,True,Route_B,Route_C,False,8,-5,8,-6,-1,7,4,7,7,7,1,1,1,1,1,1,1,model_B_M1,2,3,1,ג,31,male,Arabic,bachelor,מדעי המחשב / הנדסה / דאטה,6,7,7
P004,experiment,1,OPT,0,stacked_bars,0,SCN_026_S,stacked_bars,hard,Route_B,Route_B,True,Route_C,False,False,74.77,25.76,10,-9,Route_A,Route_B,False,Route_B,Route_C,False,-7,-1,7,-6,-1,1,1,1,2,1,6,7,6,6,6,6,5,model_B_M1,2,3,1,ג,31,male,Arabic,bachelor,מדעי המחשב / הנדסה / דאטה,6,7,7
P004,experiment,1,OPT,0,stacked_bars,1,SCN_030_S,stacked_bars,easy,Route_C,Route_C,True,Route_A,False,False,46.6,25.71,10,-9,Route_A,Route_B | Route_C,False,Route_C,Route_B | Route_C,True,-7,-1,7,-6,-1,1,1,1,2,1,6,7,6,6,6,6,5,model_B_M1,2,3,1,ג,31,male,Arabic,bachelor,מדעי המחשב / הנדסה / דאטה,6,7,7
P004,experiment,1,OPT,0,stacked_bars,2,SCN_024_S,stacked_bars,hard,Route_C,Route_A,False,Route_B,False,False,73.14,24.24,10,-8,Route_A,Route_B,False,Route_A,Route_A | Route_B,True,-7,-1,7,-6,-1,1,1,1,2,1,6,7,6,6,6,6,5,model_B_M1,2,3,1,ג,31,male,Arabic,bachelor,מדעי המחשב / הנדסה / דאטה,6,7,7
P004,experiment,1,OPT,0,stacked_bars,3,SCN_027_S,stacked_bars,easy,Route_C,Route_C,True,Route_B,False,False,37.9,20.47,10,-10,Route_B,Route_C,False,Route_C,Route_B,False,-7,-1,7,-6,-1,1,1,1,2,1,6,7,6,6,6,6,5,model_B_M1,2,3,1,ג,31,male,Arabic,bachelor,מדעי המחשב / הנדסה / דאטה,6,7,7
P004,experiment,1,OPT,0,stacked_bars,4,SCN_028_S,stacked_bars,hard,Route_A,Route_A,True,Route_C,False,False,70.75,24.74,10,-7,Route_A,Route_A | Route_C,True,Route_B,Route_A,False,-7,-1,7,-6,-1,1,1,1,2,1,6,7,6,6,6,6,5,model_B_M1,2,3,1,ג,31,male,Arabic,bachelor,מדעי המחשב / הנדסה / דאטה,6,7,7
P004,experiment,1,OPT,1,radar,0,SCN_014_R,radar,easy,Route_A,Route_A,True,Route_A,True,True,55.26,38.82,10,-7,Route_A,Route_B,False,Route_A,Route_A,True,-8,-2,9,-6,-4,1,1,1,2,1,6,7,6,6,6,6,5,model_B_M1,2,3,1,ג,31,male,Arabic,bachelor,מדעי המחשב / הנדסה / דאטה,6,7,7
P004,experiment,1,OPT,1,radar,1,SCN_012_R,radar,hard,Route_B,Route_B,True,Route_B,True,True,53.09,21.93,10,-8,Route_A,Route_A | Route_B,True,Route_C,Route_A,False,-8,-2,9,-6,-4,1,1,1,2,1,6,7,6,6,6,6,5,model_B_M1,2,3,1,ג,31,male,Arabic,bachelor,מדעי המחשב / הנדסה / דאטה,6,7,7
P004,experiment,1,OPT,1,radar,2,SCN_017_R,radar,easy,Route_B,Route_B,True,Route_C,False,False,80.85,30.2,10,-9,Route_A,Route_A,True,Route_C,Route_A | Route_B,False,-8,-2,9,-6,-4,1,1,1,2,1,6,7,6,6,6,6,5,model_B_M1,2,3,1,ג,31,male,Arabic,bachelor,מדעי המחשב / הנדסה / דאטה,6,7,7
P004,experiment,1,OPT,1,radar,3,SCN_016_R,radar,hard,Route_B,Route_B,True,Route_B,True,True,64.93,46.26,10,-7,Route_C,Route_B | Route_C,True,Route_C,Route_A,False,-8,-2,9,-6,-4,1,1,1,2,1,6,7,6,6,6,6,5,model_B_M1,2,3,1,ג,31,male,Arabic,bachelor,מדעי המחשב / הנדסה / דאטה,6,7,7
P004,experiment,1,OPT,1,radar,4,SCN_025_R,radar,easy,Route_A,Route_C,False,Route_C,True,False,33.28,23.02,9,-9,Route_B,Route_C,False,Route_A,Route_C,False,-8,-2,9,-6,-4,1,1,1,2,1,6,7,6,6,6,6,5,model_B_M1,2,3,1,ג,31,male,Arabic,bachelor,מדעי המחשב / הנדסה / דאטה,6,7,7
P004,experiment,1,OPT,2,heatmap,0,SCN_009_H,heatmap,easy,Route_C,Route_C,True,Route_C,True,True,32.6,20.03,7,-9,Route_A,Route_C,False,Route_C,Route_A,False,7,-1,9,-2,1,1,1,1,2,1,6,7,6,6,6,6,5,model_B_M1,2,3,1,ג,31,male,Arabic,bachelor,מדעי המחשב / הנדסה / דאטה,6,7,7
P004,experiment,1,OPT,2,heatmap,1,SCN_006_H,heatmap,hard,Route_C,Route_C,True,Route_C,True,True,47.29,27.93,10,-9,Route_C,Route_A | Route_C,True,Route_A,Route_A | Route_B,True,7,-1,9,-2,1,1,1,1,2,1,6,7,6,6,6,6,5,model_B_M1,2,3,1,ג,31,male,Arabic,bachelor,מדעי המחשב / הנדסה / דאטה,6,7,7
P004,experiment,1,OPT,2,heatmap,2,SCN_004_H,heatmap,easy,Route_C,Route_C,True,Route_C,True,True,27.22,22.65,10,-7,Route_B,Route_A | Route_B,True,Route_B,Route_A,False,7,-1,9,-2,1,1,1,1,2,1,6,7,6,6,6,6,5,model_B_M1,2,3,1,ג,31,male,Arabic,bachelor,מדעי המחשב / הנדסה / דאטה,6,7,7
P004,experiment,1,OPT,2,heatmap,3,SCN_008_H,heatmap,hard,Route_A,Route_C,False,Route_C,True,False,29.85,19.69,10,-9,Route_B,Route_A,False,Route_A,Route_C,False,7,-1,9,-2,1,1,1,1,2,1,6,7,6,6,6,6,5,model_B_M1,2,3,1,ג,31,male,Arabic,bachelor,מדעי המחשב / הנדסה / דאטה,6,7,7
P004,experiment,1,OPT,2,heatmap,4,SCN_007_H,heatmap,easy,Route_B,Route_B,True,Route_B,True,True,44.05,22.72,10,-9,Route_A,Route_C,False,Route_A,Route_B | Route_C,False,7,-1,9,-2,1,1,1,1,2,1,6,7,6,6,6,6,5,model_B_M1,2,3,1,ג,31,male,Arabic,bachelor,מדעי המחשב / הנדסה / דאטה,6,7,7
P005,practice,,,,,0,SCN_001_S,stacked_bars,easy,Route_A,Route_A,True,Route_A,True,True,41.01,124.05,8,-8,Route_B,Route_C,False,Route_B,Route_A,False,,,,,,,,,,,,,,,,,,model_B_M1,3,1,2,א,21,male,Arabic,ללא תואר,מדעי המחשב / הנדסה / דאטה,6,4,5
P005,practice,,,,,1,SCN_031_S,stacked_bars,easy,Route_A,Route_A,True,Route_B,False,False,24.83,43.54,10,-6,Route_A,Route_A | Route_B,True,Route_B,Route_B,True,,,,,,,,,,,,,,,,,,model_B_M1,3,1,2,א,21,male,Arabic,ללא תואר,מדעי המחשב / הנדסה / דאטה,6,4,5
P005,practice,,,,,2,SCN_002_R,radar,easy,Route_A,Route_A,True,Route_B,False,False,45.83,49.19,6,-5,dont_know,Route_C,False,Route_A,Route_B,False,,,,,,,,,,,,,,,,,,model_B_M1,3,1,2,א,21,male,Arabic,ללא תואר,מדעי המחשב / הנדסה / דאטה,6,4,5
P005,practice,,,,,3,SCN_032_R,radar,easy,Route_B,Route_B,True,Route_A,False,False,45.92,30.0,0,-2,Route_C,Route_A,False,dont_know,Route_C,False,,,,,,,,,,,,,,,,,,model_B_M1,3,1,2,א,21,male,Arabic,ללא תואר,מדעי המחשב / הנדסה / דאטה,6,4,5
P005,practice,,,,,4,SCN_003_H,heatmap,easy,Route_B,Route_B,True,Route_B,True,True,37.14,27.67,4,0,Route_B,Route_B,True,Route_B,Route_A,False,,,,,,,,,,,,,,,,,,model_B_M1,3,1,2,א,21,male,Arabic,ללא תואר,מדעי המחשב / הנדסה / דאטה,6,4,5
P005,practice,,,,,5,SCN_033_H,heatmap,easy,Route_C,Route_C,True,Route_A,False,False,42.43,28.82,4,3,Route_A,Route_B,False,Route_C,Route_A,False,,,,,,,,,,,,,,,,,,model_B_M1,3,1,2,א,21,male,Arabic,ללא תואר,מדעי המחשב / הנדסה / דאטה,6,4,5
P005,experiment,0,OPT,0,radar,0,SCN_017_R,radar,easy,Route_B,Route_B,True,Route_B,True,True,48.56,35.22,0,4,Route_C,Route_A,False,Route_B,Route_A | Route_B,True,-3,-4,4,-3,4,3,3,4,4,2,2,2,2,2,3,3,2,model_B_M1,3,1,2,א,21,male,Arabic,ללא תואר,מדעי המחשב / הנדסה / דאטה,6,4,5
P005,experiment,0,OPT,0,radar,1,SCN_016_R,radar,hard,Route_B,Route_B,True,Route_B,True,True,51.51,43.77,3,3,Route_C,Route_B | Route_C,True,Route_C,Route_A,False,-3,-4,4,-3,4,3,3,4,4,2,2,2,2,2,3,3,2,model_B_M1,3,1,2,א,21,male,Arabic,ללא תואר,מדעי המחשב / הנדסה / דאטה,6,4,5
P005,experiment,0,OPT,0,radar,2,SCN_025_R,radar,easy,Route_A,Route_A,True,Route_C,False,False,45.66,25.46,0,0,Route_C,Route_C,True,Route_B,Route_C,False,-3,-4,4,-3,4,3,3,4,4,2,2,2,2,2,3,3,2,model_B_M1,3,1,2,א,21,male,Arabic,ללא תואר,מדעי המחשב / הנדסה / דאטה,6,4,5
P005,experiment,0,OPT,0,radar,3,SCN_012_R,radar,hard,Route_B,Route_C,False,Route_B,False,True,39.39,18.35,5,0,Route_B,Route_A | Route_B,True,Route_C,Route_A,False,-3,-4,4,-3,4,3,3,4,4,2,2,2,2,2,3,3,2,model_B_M1,3,1,2,א,21,male,Arabic,ללא תואר,מדעי המחשב / הנדסה / דאטה,6,4,5
P005,experiment,0,OPT,0,radar,4,SCN_014_R,radar,easy,Route_A,Route_A,True,Route_B,False,False,29.03,23.12,1,3,Route_B,Route_B,True,Route_B,Route_A,False,-3,-4,4,-3,4,3,3,4,4,2,2,2,2,2,3,3,2,model_B_M1,3,1,2,א,21,male,Arabic,ללא תואר,מדעי המחשב / הנדסה / דאטה,6,4,5
P005,experiment,0,OPT,1,heatmap,0,SCN_007_H,heatmap,easy,Route_B,Route_B,True,Route_A,False,False,46.28,24.09,3,2,dont_know,Route_C,False,Route_C,Route_B | Route_C,True,-3,-5,6,-4,0,3,3,4,4,2,2,2,2,2,3,3,2,model_B_M1,3,1,2,א,21,male,Arabic,ללא תואר,מדעי המחשב / הנדסה / דאטה,6,4,5
P005,experiment,0,OPT,1,heatmap,1,SCN_008_H,heatmap,hard,Route_A,Route_A,True,Route_A,True,True,44.26,24.61,0,2,dont_know,Route_A,False,Route_C,Route_C,True,-3,-5,6,-4,0,3,3,4,4,2,2,2,2,2,3,3,2,model_B_M1,3,1,2,א,21,male,Arabic,ללא תואר,מדעי המחשב / הנדסה / דאטה,6,4,5
P005,experiment,0,OPT,1,heatmap,2,SCN_009_H,heatmap,easy,Route_C,Route_B,False,Route_C,False,True,38.31,24.84,-2,3,Route_B,Route_C,False,Route_C,Route_A,False,-3,-5,6,-4,0,3,3,4,4,2,2,2,2,2,3,3,2,model_B_M1,3,1,2,א,21,male,Arabic,ללא תואר,מדעי המחשב / הנדסה / דאטה,6,4,5
P005,experiment,0,OPT,1,heatmap,3,SCN_006_H,heatmap,hard,Route_C,Route_C,True,Route_A,False,False,42.21,23.01,5,0,Route_A,Route_A | Route_C,True,Route_C,Route_A | Route_B,False,-3,-5,6,-4,0,3,3,4,4,2,2,2,2,2,3,3,2,model_B_M1,3,1,2,א,21,male,Arabic,ללא תואר,מדעי המחשב / הנדסה / דאטה,6,4,5
